CUSTOMER_ID,SEX,AGE,ANNUAL_INCOME,NUMBER_OF_MONTHS,MARITAL_STATUS,LEASE
10925,M,40,22100.0,13,G,A
10929,M,65,55200.0,12,J,P
10931,M,40,20657.0,13,J,P
10947,M,62,25074.0,14,J,P
10955,W,61,42562.0,13,D,R
10962,W,47,17420.0,13,J,P
10972,W,49,13000.0,13,J,P
10976,W,47,17826.12,13,D,R
10999,W,55,16172.0,13,J,R
11021,M,62,59192.0,14,J,P
11034,W,55,7826.0,13,J,P
11040,M,43,23400.0,13,J,P
11043,M,64,18447.0,13,J,X
11056,M,34,20800.0,13,J,P
11070,W,44,15600.0,12,G,P
11076,W,52,39000.0,13,S,R
11098,M,41,20860.0,14,G,A
11100,W,37,20241.0,13,G,P
11102,W,53,20020.0,13,J,P
11113,M,43,23972.0,13,J,P
11115,W,56,16796.0,13,D,P
11125,W,49,10570.0,14,J,R
11138,W,51,6000.0,12,J,P
11150,M,55,11028.96,12,J,A
11157,M,70,15340.0,13,J,P
11185,W,61,11722.88,13,W,R
11206,M,68,23400.0,13,J,P
11210,W,41,18704.0,14,G,A
11259,W,56,13000.0,13,J,P
11264,M,61,26726.0,14,J,P
11282,M,55,18200.0,13,J,P
11287,M,47,19460.0,14,J,R
11293,W,53,19500.0,13,J,P
11304,W,51,15600.0,13,C,E
11309,M,39,9800.0,14,J,P
11323,W,52,18200.0,13,J,P
11345,M,56,22400.0,14,J,P
11362,M,41,17150.0,14,J,P
11379,M,47,14400.0,12,C,P
11398,W,40,18200.0,14,J,P
11407,M,64,17420.0,13,J,P
11412,W,46,29400.0,14,J,P
11416,W,51,14300.0,13,W,P
11424,M,57,23920.0,13,S,R
11428,M,67,19175.0,13,J,P
11456,M,41,21580.0,13,G,P
11476,W,50,9750.0,13,J,P
11482,M,60,35000.0,14,J,P
11507,M,57,17500.0,14,J,P
11522,W,54,11479.0,13,D,P
11524,M,48,20241.0,13,J,P
11526,M,54,19994.0,13,J,P
11530,M,61,46044.96,13,C,P
11568,M,35,18670.08,13,J,P
11574,M,44,25857.0,13,J,A
11604,M,44,21840.0,13,J,P
11613,M,53,20241.13,13,J,P
11653,M,52,19994.0,13,J,P
11667,M,73,22256.0,13,J,P
11680,W,72,14300.0,13,J,P
11700,M,60,15400.0,14,J,P
11713,M,52,19773.0,13,J,P
11728,W,46,19578.0,13,G,P
11735,M,67,10400.0,13,J,P
11749,W,52,16576.0,14,D,P
11759,W,49,16068.0,13,J,P
11760,M,44,19396.0,13,J,P
11764,M,47,39200.0,14,C,P
11772,M,71,11420.76,13,J,R
11781,W,50,9800.0,14,J,P
11794,W,46,5640.0,12,J,P
11799,M,44,16576.0,14,C,P
11800,M,57,19500.0,13,S,P
11822,M,43,18200.0,13,J,R
11823,W,46,19188.0,13,G,A
11824,M,50,22100.0,13,G,P
11834,M,56,15600.0,13,J,P
11841,W,51,20476.3,13,D,P
11866,M,61,52000.0,13,D,P
11891,M,47,24050.0,13,J,P
11902,M,71,14300.0,13,J,P
11907,M,53,23800.0,14,J,R
11914,M,43,15600.0,13,J,P
11915,W,46,19600.0,14,J,P
11917,M,38,22400.0,14,J,P
11918,M,50,47450.0,13,G,P
11927,W,73,15600.0,13,W,P
11958,M,57,13356.0,14,J,P
11963,M,48,23387.0,13,J,P
11979,M,43,26600.0,14,C,P
11981,W,39,10075.0,13,J,A
11995,W,38,15600.0,13,J,P
12014,M,36,13800.0,12,J,P
12029,M,53,22464.0,13,J,P
12035,W,41,12.0,12,G,A
12037,M,47,30000.0,12,J,P
12043,W,39,15600.0,12,D,A
12057,W,51,21190.0,13,C,P
12060,M,49,30225.0,13,J,P
12064,M,60,19500.0,13,S,P
12070,W,43,26600.0,14,J,P
12102,M,42,67522.0,13,J,R
12128,M,52,23380.0,14,J,R
12130,M,40,25200.0,14,J,P
12136,M,53,21853.0,13,J,P
12138,M,57,31096.0,13,J,P
12143,M,46,18200.0,13,J,P
12150,M,46,17095.0,13,G,P
12173,M,57,22100.0,13,J,R
12175,W,47,7800.0,13,J,A
12177,M,44,22100.0,13,J,R
12195,M,54,16900.0,13,J,P
12203,M,62,6500.0,13,J,P
12204,M,39,23400.0,13,J,P
12220,M,39,20150.0,13,G,A
12245,W,62,23244.0,13,J,P
12262,M,60,43630.08,13,J,P
12266,W,57,21000.0,14,J,P
12301,M,55,27417.0,13,G,P
12303,M,72,20800.0,13,J,P
12325,M,57,20800.0,13,S,R
12360,W,46,15990.0,13,J,P
12407,M,61,20397.0,13,J,P
12430,M,47,16653.0,13,G,R
12434,M,51,21164.0,13,G,R
12441,M,38,13.0,13,G,P
12452,M,54,15600.0,12,J,P
12465,W,61,16042.0,13,W,P
12468,M,40,23699.0,13,J,A
12470,M,37,22750.0,13,J,A
12481,M,50,14521.0,13,G,A
12515,W,51,18200.0,13,J,P
12523,W,51,13351.0,13,D,R
12532,M,55,31590.0,13,S,P
12535,W,51,15600.0,13,J,P
12538,W,48,14300.0,13,J,A
12542,M,42,24700.0,13,J,P
12548,W,47,16419.0,13,C,R
12550,M,46,29276.0,13,J,P
12569,M,72,22750.0,13,J,P
12572,M,74,16250.0,13,J,P
12582,M,41,23400.0,13,J,P
12585,W,40,24284.0,13,J,P
12586,M,39,24050.0,13,J,P
12608,M,69,22836.97,13,J,P
12615,M,44,26000.0,13,J,P
12616,M,55,24700.0,13,C,P
12630,W,38,18200.0,14,G,P
12655,M,34,27300.0,13,J,P
12663,M,42,18200.0,13,J,P
12669,W,53,15582.0,14,D,P
12684,W,67,14832.0,12,J,A
12697,W,54,23800.0,14,J,P
12702,W,53,19500.0,13,J,P
12703,M,65,35256.0,13,J,P
12711,W,66,22659.0,13,J,P
12751,M,47,26000.0,13,J,P
12765,W,55,20800.0,13,G,P
12810,W,50,18200.0,13,G,P
12823,M,37,21000.0,14,J,P
12825,M,55,21034.0,13,J,P
12846,M,64,28600.0,13,J,P
12847,W,44,15483.0,13,J,P
12857,M,65,27300.0,13,J,P
12873,M,75,9295.0,13,J,P
12876,M,72,26000.0,13,J,P
12877,W,60,18546.06,13,J,P
12905,M,60,28000.0,14,J,P
12954,W,44,19600.0,14,G,P
12955,W,49,18200.0,14,J,P
12961,W,44,17238.0,13,D,R
12962,W,42,20800.0,13,D,P
12972,W,40,16055.0,13,J,P
12984,M,53,23308.22,13,J,P
12988,M,51,21450.0,13,J,P
12999,M,54,23800.0,14,J,P
13026,M,52,22724.0,13,S,R
13027,W,48,22750.0,14,S,P
13037,M,65,35280.0,12,D,A
13047,W,48,11200.0,14,J,P
13055,W,40,23100.0,14,J,P
13088,M,50,19500.0,13,J,P
13125,M,60,25200.0,14,J,P
13127,W,57,10400.0,13,J,P
13187,W,56,11900.0,14,G,P
13192,M,64,27560.0,13,J,P
13205,M,49,17962.0,14,J,R
13208,W,58,20839.0,13,J,P
13218,M,55,24206.0,13,J,P
13222,W,52,22400.0,14,J,P
13225,W,44,18252.0,13,J,P
13233,M,45,23400.0,13,J,P
13243,W,43,18330.0,13,G,A
13253,M,74,53454.0,12,J,P
13260,M,55,35000.0,14,J,P
13263,W,55,18200.0,13,S,P
13270,M,34,19278.0,14,G,A
13272,M,42,25200.0,14,C,P
13298,M,43,21700.0,14,J,P
13304,M,44,26000.0,13,J,P
13321,M,67,16900.0,13,G,R
13331,M,48,19188.0,13,G,P
13337,W,53,9256.0,13,J,R
13347,W,51,12444.0,12,S,P
13356,M,37,23036.0,13,J,P
13361,W,57,18200.0,13,G,R
13371,M,61,16900.0,13,J,A
13376,M,65,20300.0,14,J,P
13396,M,41,27228.0,12,S,P
13405,W,62,30628.0,13,W,P
13412,M,43,45500.0,13,J,P
13424,M,54,23800.0,14,J,P
13428,W,50,17940.0,13,G,P
13440,M,57,17550.0,13,J,P
13463,W,50,20007.0,13,J,A
13465,M,59,10200.0,12,J,P
13468,M,52,20319.0,13,C,P
13494,M,45,26950.0,14,D,R
13497,M,44,9576.0,14,G,P
13501,W,49,16900.0,13,J,P
13524,M,56,22932.0,12,J,P
13525,W,54,29946.0,14,J,P
13529,M,52,16900.0,13,J,P
13578,M,53,17576.0,13,J,P
13589,M,61,26000.0,13,J,P
13596,W,59,7059.0,13,J,P
13599,W,51,18200.0,13,J,P
13602,M,53,17225.0,13,G,P
13603,M,64,17550.0,13,J,P
13604,W,56,20410.0,13,J,P
13605,M,47,23374.0,13,J,P
13609,W,60,20540.0,13,J,P
13611,W,38,21322.0,14,G,A
13628,W,45,18876.0,13,D,P
13643,M,68,24570.0,13,J,P
13657,W,35,11102.0,13,G,A
13686,M,59,32500.0,13,J,P
13688,M,50,27412.0,14,J,P
13689,M,68,19344.0,13,J,P
13692,M,75,41665.0,13,J,P
13702,W,45,20797.53,13,S,P
13710,M,53,18200.0,13,J,P
13741,W,45,12337.0,13,C,P
13742,W,49,20280.0,13,J,P
13743,W,49,16949.01,13,W,P
13745,W,63,20137.0,13,J,R
13753,M,63,16800.0,14,S,P
13782,M,39,23618.0,14,J,P
13786,M,40,23800.0,14,J,R
13793,M,68,22100.0,13,J,P
13803,M,45,22100.0,13,D,P
13807,M,64,18616.0,13,J,P
13819,M,60,18200.0,13,J,A
13854,M,47,27300.0,13,J,R
13857,M,44,23562.0,14,J,P
13867,W,57,15340.0,13,J,P
13873,W,71,17810.0,13,J,P
13883,W,47,19006.0,13,G,P
13900,W,71,16900.0,13,W,P
13903,W,48,4382.0,14,J,P
13921,M,76,16640.0,13,J,A
13923,M,48,28912.0,13,J,P
13929,M,67,15600.0,13,J,P
13941,M,36,17277.0,13,C,R
13974,M,51,25766.0,13,S,A
13976,M,54,18000.0,12,J,P
13994,M,42,15054.0,13,G,A
14003,W,39,21000.0,14,J,P
14009,M,66,21000.0,14,J,R
14010,W,60,17225.0,13,J,R
14012,M,55,18000.0,12,J,P
14014,W,57,26650.0,13,W,P
14018,M,55,19240.0,13,J,P
14091,M,66,23829.0,13,J,P
14135,M,37,23400.0,13,G,P
14140,W,57,10010.0,13,D,P
14175,M,40,13624.0,13,C,R
14181,M,51,17550.0,13,J,R
14187,M,54,19006.0,13,S,P
14203,M,57,30800.0,14,J,P
14209,W,61,16900.0,13,D,P
14223,M,52,22232.0,14,J,P
14234,M,43,13800.0,12,J,E
14241,M,71,17550.0,13,J,P
14262,M,55,26000.0,13,J,P
14303,W,44,21000.0,14,D,P
14308,M,45,11312.0,14,C,A
14310,M,42,31668.0,13,J,P
14317,M,67,19500.0,13,J,P
14337,M,53,25632.0,12,G,R
14346,W,57,22248.0,12,D,P
14370,W,75,13549.9,13,W,P
14382,M,65,57174.0,13,J,A
14392,M,64,15342.34,13,J,P
14406,M,50,29458.0,13,J,P
14413,M,61,11986.0,13,J,P
14434,W,41,16549.0,13,J,A
14435,M,72,27300.0,13,J,P
14441,M,37,16094.0,13,J,R
14446,M,62,16250.0,13,S,P
14451,M,41,23153.0,13,J,P
14492,M,52,12000.0,12,G,T
14503,W,48,10634.0,13,G,P
14505,M,50,24557.0,13,J,P
14511,M,43,12000.0,12,J,P
14512,M,51,26000.0,13,J,P
14529,M,40,12000.0,12,J,P
14537,M,43,32890.0,13,J,X
14546,M,63,15366.0,13,D,P
14547,M,63,31200.0,13,J,P
14558,W,56,15834.0,13,J,A
14559,M,39,19500.0,13,J,P
14586,M,64,21995.04,12,J,P
14596,M,65,26000.0,13,J,P
14598,M,48,23912.0,14,J,P
14608,M,62,19460.0,14,J,P
14620,M,47,16705.0,13,J,P
14625,M,42,10088.0,13,J,P
14632,M,39,20800.0,13,J,P
14633,W,51,20800.0,13,J,P
14651,W,65,13000.0,13,J,P
14657,M,73,24700.0,13,J,R
14665,M,48,20040.0,12,J,P
14674,W,69,20800.0,13,G,P
14687,W,49,25051.0,13,C,P
14710,M,43,25900.0,14,J,P
14723,M,55,26000.0,13,J,P
14735,M,64,18200.0,13,J,P
14745,W,38,19448.0,13,S,P
14768,M,55,19500.0,13,J,P
14795,M,59,19446.0,14,J,P
14802,M,42,19500.0,13,G,P
14813,M,71,161172.0,12,J,P
14833,M,49,24700.0,13,J,P
14849,M,48,23400.0,13,J,P
14851,M,57,18850.0,13,J,P
14882,W,42,23478.0,14,J,P
14891,W,57,20670.0,13,J,R
14930,M,60,17940.0,13,J,R
14945,M,67,19500.0,13,W,P
14955,M,38,39200.0,14,J,A
14985,W,62,19279.0,13,J,P
14995,W,49,28000.0,14,D,P
14996,M,55,40300.0,13,J,P
15000,M,44,17640.0,14,G,A
15335,M,51,22876.0,14,J,R
15340,M,62,18200.0,13,J,P
15343,M,64,27300.0,13,J,P
15354,M,44,22100.0,13,G,P
15358,M,58,19500.0,13,J,P
15373,M,38,20800.0,13,J,P
15381,M,71,24076.0,13,J,P
15399,M,64,14768.0,13,J,P
15421,M,39,24780.0,14,J,P
15425,M,54,21307.0,13,J,P
15430,M,59,18200.0,13,J,P
15438,M,44,60000.0,12,J,P
15461,M,46,27300.0,13,J,P
15484,M,64,24700.0,13,J,P
15485,W,47,6624.0,12,D,P
15487,M,44,23800.0,14,J,P
15489,M,39,54002.0,13,J,R
15493,M,40,22178.0,13,J,P
15497,M,56,12000.0,12,J,P
15498,W,63,13650.0,13,J,P
15505,M,52,17927.0,13,J,P
15507,W,54,13182.0,13,J,P
15539,M,56,19600.0,14,G,P
15553,M,41,21882.0,14,C,A
15572,M,51,16800.0,14,J,P
15589,M,58,25732.0,14,J,P
15593,M,72,6000.0,12,C,P
15609,M,41,18200.0,13,G,P
15624,W,42,15400.0,14,J,A
15640,W,39,16800.0,14,J,P
15643,W,52,25200.0,14,J,P
15650,W,50,19500.0,13,J,R
15664,M,56,23800.0,14,C,P
15669,W,46,14854.0,14,J,P
15685,M,53,22893.0,13,J,P
15719,W,65,13000.0,13,W,P
15764,M,71,29900.0,13,J,P
15771,M,55,21350.0,14,C,P
15780,M,74,24713.0,13,J,P
15789,W,49,15600.0,13,J,P
15832,M,57,23800.0,14,J,P
15835,M,41,21000.0,14,G,R
15844,M,57,26195.0,13,J,P
15852,W,56,9100.0,13,J,P
15856,M,54,38922.0,13,J,P
15862,M,60,36000.0,12,J,P
15870,M,60,18863.0,13,D,P
15886,W,58,11200.0,14,X,P
15893,W,48,12563.59,13,G,R
15894,W,39,11687.0,13,G,A
15897,M,48,20787.0,13,J,R
15903,W,53,20150.0,13,D,P
15909,M,44,14241.24,13,J,P
15915,M,39,9600.0,12,J,A
15916,W,36,20800.0,13,J,P
15917,M,46,15600.0,12,J,P
15980,W,56,29068.0,13,C,P
15995,M,35,27426.0,14,C,R
15998,M,37,27006.0,14,J,P
16036,M,49,21117.46,13,G,P
16069,W,45,18200.0,14,J,P
16081,M,43,41184.0,13,G,P
16086,W,65,14820.0,13,J,P
16095,W,48,17640.0,14,G,R
16100,M,63,22100.0,13,J,P
16131,M,47,20390.5,13,J,P
16166,M,62,14911.0,13,J,P
16173,M,41,35672.0,14,C,A
16190,M,37,20506.92,14,C,A
16197,M,50,30000.0,12,J,P
16215,M,47,19698.0,14,J,P
16220,W,41,14700.0,14,G,P
16240,M,54,15360.0,12,J,P
16246,M,45,28000.0,14,J,P
16256,M,46,22400.0,14,J,X
16281,W,65,17186.0,13,W,P
16294,M,51,20800.0,13,J,P
16305,W,57,17052.0,14,W,P
16309,M,76,31421.0,13,J,R
16321,M,56,19500.0,13,J,P
16349,W,43,18200.0,13,C,P
16378,W,49,11362.0,13,J,A
16386,M,56,21072.0,12,J,P
16394,W,48,15400.0,14,D,P
16397,W,52,22100.0,13,J,P
16401,M,63,21450.0,13,J,P
16405,W,54,21210.0,14,J,P
16408,M,54,31044.0,13,J,P
16413,M,47,20124.0,13,J,P
16416,W,55,24080.0,14,W,P
16428,M,40,22945.0,13,J,P
16458,M,67,16250.0,13,J,P
16468,M,55,17760.0,12,J,P
16494,M,49,47723.0,13,J,P
16496,M,51,21910.0,14,J,P
16520,M,65,24700.0,13,S,P
16536,W,63,10140.0,13,J,P
16545,M,40,23400.0,13,J,P
16550,M,51,19500.0,13,G,P
16611,M,59,19747.0,13,J,P
16620,M,47,19200.0,12,J,P
16624,W,51,13923.0,13,J,P
16660,M,57,18648.0,14,J,P
16672,M,42,30498.0,13,J,R
16678,W,67,12600.0,14,D,R
16692,M,56,36480.0,12,C,P
16701,M,69,14300.0,13,J,P
16705,M,54,12000.0,12,J,P
16717,M,71,22100.0,13,J,P
16738,W,39,21450.0,13,W,P
16750,W,61,13000.0,13,S,R
16757,M,71,19500.0,13,J,P
16766,M,48,12000.0,12,J,P
16808,W,59,19600.0,14,D,A
16817,M,70,19500.0,13,J,P
16819,M,58,24050.0,13,G,P
16829,M,53,14937.0,13,J,P
16841,W,64,18200.0,13,J,P
16850,W,64,11536.0,14,J,P
16899,W,52,14644.0,14,J,P
16918,M,63,20020.0,13,J,P
16921,M,49,26000.0,13,S,R
16932,W,58,22400.0,14,J,R
16941,W,43,8932.0,14,J,P
16950,M,64,41470.0,13,J,P
16951,W,57,19500.0,13,J,A
16969,W,73,25480.0,13,W,P
16972,M,50,19500.0,13,J,P
16983,M,75,18850.0,13,J,P
16987,M,54,15600.0,13,J,P
17005,M,57,19227.0,13,G,A
17036,M,72,19500.0,13,J,P
17053,M,40,22100.0,13,J,P
17067,W,41,14000.0,14,J,P
17073,W,45,11340.0,14,J,A
17117,W,46,37368.0,12,J,P
17130,M,60,25909.0,13,J,P
17147,M,50,22880.0,13,J,P
17176,W,35,16800.0,14,G,R
17190,M,53,26376.87,13,J,P
17191,W,54,16900.0,13,J,P
17200,M,48,16653.0,13,J,P
17206,M,58,25200.0,14,J,P
17207,W,57,16900.0,13,J,P
17225,W,44,21580.0,13,S,P
17231,W,50,16800.0,12,J,P
17255,W,66,22100.0,13,G,P
17256,M,61,19552.0,13,J,R
17267,W,57,23800.0,14,J,P
17268,M,43,11232.0,13,J,P
17272,M,45,16796.0,13,J,A
17290,W,48,26026.0,13,G,P
17316,M,56,26880.0,14,J,P
17325,M,65,15522.96,12,J,P
17334,M,71,25610.0,13,J,P
17352,M,42,10701.0,9,J,P
17373,M,66,42250.0,13,J,P
17376,M,54,21683.48,14,D,P
17378,M,46,18980.0,13,J,R
17401,M,44,29900.0,13,J,P
17408,M,60,19500.0,13,J,P
17420,M,49,25805.0,13,J,P
17421,W,46,20800.0,13,J,P
17439,M,58,23800.0,14,J,P
17459,M,33,16796.0,13,J,R
17461,M,47,18200.0,13,J,P
17473,M,70,28834.0,13,J,X
17486,W,69,7800.0,13,W,P
17488,M,61,12000.0,12,J,P
17541,M,41,23580.0,12,J,A
17546,M,59,7854.86,13,J,P
17575,W,56,17303.0,13,J,P
17585,M,48,19712.0,14,C,R
17586,M,51,20800.0,13,J,P
17597,W,68,15340.0,13,W,P
17599,M,68,19500.0,13,W,P
17603,M,47,22302.0,14,J,R
17614,W,69,15626.0,13,W,A
17619,W,63,18172.0,14,J,P
17626,M,50,20150.0,13,J,P
17639,M,46,18200.0,13,J,P
17643,W,71,18538.0,13,W,P
17665,M,62,24700.0,13,J,P
17675,M,47,18662.0,14,G,R
17676,M,53,13624.0,13,C,A
17694,M,49,18000.0,12,J,P
17706,M,50,19438.92,12,J,P
17721,M,55,11700.0,13,G,A
17735,M,36,30800.0,14,G,R
17763,W,49,23400.0,13,J,R
17767,M,45,27625.0,13,J,P
17770,M,55,21083.27,13,J,P
17783,M,42,19500.0,13,J,P
17794,W,47,18200.0,14,J,P
17801,M,42,16900.0,13,J,P
17806,W,67,12810.0,14,S,P
17809,M,49,19500.0,12,J,P
17840,M,48,13260.0,12,J,A
17845,M,42,11741.04,12,G,P
17864,W,65,26000.0,13,W,P
17865,M,70,21981.96,13,J,P
17871,M,40,11748.0,12,J,R
17873,M,47,14000.0,14,G,A
17880,W,68,17550.0,13,W,R
17883,M,45,23800.0,14,J,P
17904,M,54,13208.0,13,J,P
17911,W,39,16120.0,13,J,P
17917,M,40,18200.0,14,C,A
17936,M,60,15600.0,12,J,P
17940,W,45,32773.0,13,C,A
17950,M,37,16520.0,14,J,P
17979,M,44,14672.0,14,J,P
17980,M,53,15600.0,13,J,P
17982,M,66,26000.0,13,J,P
17988,M,58,23772.0,12,J,P
18322,M,60,7910.0,1,J,T
18328,M,66,17206.0,14,J,P
18335,M,46,21360.0,12,J,A
18360,W,53,22400.0,14,D,R
18364,W,53,16328.0,13,J,P
18367,M,42,21000.0,14,J,P
18371,W,47,16072.0,14,D,P
18385,M,47,13000.0,13,J,P
18389,M,54,6828.0,12,J,P
18399,M,35,16211.0,13,J,A
18431,M,65,32500.0,13,J,P
18477,M,52,19006.0,13,J,T
18482,M,44,19600.0,14,C,A
18487,W,40,23660.0,13,J,P
18493,W,57,19992.0,14,J,P
18507,M,49,18902.0,13,J,P
18511,M,46,46270.0,14,J,R
18518,M,48,24175.45,13,J,P
18543,W,37,10400.0,13,G,A
18562,M,67,19500.0,13,J,P
18579,M,52,25090.0,13,G,A
18595,M,53,11400.0,12,J,A
18609,M,46,24990.0,14,J,P
18611,M,48,32500.0,13,J,P
18623,M,39,21616.0,14,S,P
18634,W,46,16772.0,14,J,P
18663,W,51,16320.0,12,G,P
18668,M,43,18863.0,13,C,A
18671,W,39,11900.0,14,J,P
18694,W,43,16800.0,14,G,P
18698,M,53,1040.0,13,J,P
18706,M,62,3708.0,12,J,P
18721,M,52,30800.0,14,J,P
18722,M,36,14794.0,13,G,A
18723,M,35,17810.0,13,G,R
18746,W,43,23400.0,13,C,A
18754,M,39,16341.0,13,J,P
18778,W,48,19920.0,12,W,P
18783,W,45,20215.0,13,G,P
18802,M,50,30303.52,13,S,A
18804,W,44,16965.0,13,G,P
18825,W,39,19071.0,13,J,P
18829,W,45,16100.0,14,J,P
18841,M,47,23100.0,14,J,P
18870,M,71,13754.0,13,S,R
18881,W,51,11200.0,14,J,R
18903,W,36,13006.0,14,G,A
18929,M,59,22848.0,14,G,P
18974,W,53,15400.0,14,J,P
18991,M,37,16030.0,14,J,P
18996,W,46,18200.0,14,S,P
19010,M,53,19500.0,13,J,P
19012,W,38,23478.0,14,G,R
19056,W,49,6500.0,13,G,A
19064,W,37,9768.0,12,G,P
19081,M,55,18172.0,14,J,P
19092,M,46,23777.0,13,G,P
19106,M,58,30420.0,13,S,P
19122,M,50,28686.0,14,G,P
19139,W,52,18200.0,13,J,P
19151,M,56,29900.0,13,J,P
19152,W,54,62400.0,12,G,P
19158,M,70,18946.46,13,J,P
19177,M,70,21346.0,13,J,P
19183,M,41,16900.0,13,G,A
19185,W,40,22904.0,14,J,P
19191,W,64,54601.92,12,J,P
19195,M,65,15990.0,13,J,P
19196,W,64,6058.0,13,J,P
19205,W,47,17602.0,13,G,P
19211,M,35,21126.0,14,J,R
19217,W,53,15327.0,13,D,R
19225,W,61,17524.0,13,J,P
19227,M,46,25012.0,13,J,A
19236,M,54,32200.0,14,J,P
19245,M,52,24000.0,12,J,P
19259,M,63,23010.0,13,W,P
19270,M,39,16263.0,13,G,A
19271,M,36,16900.0,13,G,A
19276,W,45,10710.0,14,C,R
19294,M,51,17862.0,13,J,P
19300,M,49,19500.0,13,G,R
19318,M,58,1470.0,13,J,P
19344,M,47,16263.0,13,J,A
19355,M,47,18200.0,13,J,P
19370,M,61,18200.0,14,J,P
19376,M,48,37953.96,12,G,P
19381,M,43,22100.0,13,J,P
19387,M,58,29400.0,14,J,R
19389,M,61,11700.0,13,J,P
19401,M,56,19500.0,13,J,P
19403,M,50,22100.0,13,J,P
19404,M,76,19500.0,13,D,R
19432,W,72,20800.0,13,W,P
19447,M,61,47544.0,14,J,P
19449,M,60,28560.0,14,J,P
19450,W,44,14700.0,14,G,R
19461,M,42,28700.0,14,J,P
19468,M,42,23400.0,13,G,P
19482,M,69,24000.0,12,J,P
19495,M,62,14898.0,13,G,R
19526,M,67,28015.0,13,J,P
19529,W,71,11180.0,13,J,P
19539,M,64,2424.0,12,J,P
19544,M,50,23400.0,13,J,P
19548,M,50,24000.0,12,J,P
19553,M,41,22400.0,14,J,P
19557,W,36,16800.0,14,G,P
19568,W,64,20358.0,13,J,P
19587,W,41,14300.0,13,C,R
19592,M,47,18304.0,13,C,P
19593,W,62,26950.0,14,G,P
19595,M,71,18122.0,13,J,P
19606,W,57,19500.0,13,S,P
19618,W,49,7700.0,14,J,P
19633,M,56,19370.0,13,J,P
19656,M,41,30800.0,14,D,P
19662,W,39,16786.0,14,J,A
19668,M,55,21000.0,14,J,R
19676,W,60,16800.0,14,D,P
19684,W,53,23800.0,14,J,P
19703,M,57,26889.1,14,J,P
19704,W,50,5508.0,12,J,P
19725,M,66,21450.0,13,J,P
19731,M,48,18200.0,13,C,P
19741,M,43,20800.0,13,J,P
19747,M,46,24374.0,14,J,P
19748,W,64,28600.0,13,G,P
19758,W,54,16900.0,13,J,P
19762,M,62,18122.0,13,J,P
19763,W,54,9750.0,13,J,P
19769,M,63,18844.0,14,J,P
19783,W,41,11480.0,14,J,P
19789,W,60,19600.0,14,J,P
19793,M,74,16900.0,13,S,P
19796,M,40,25200.0,14,J,P
19807,M,38,17212.0,13,C,P
19823,W,59,17199.0,13,J,P
19827,W,62,15600.0,13,W,R
19846,M,48,13000.0,13,G,P
19864,M,61,15288.0,13,J,P
19868,W,58,15600.0,13,D,P
19883,M,61,59930.0,13,S,R
19896,W,48,10500.0,14,D,P
19897,M,52,24700.0,13,J,P
19915,M,62,19500.0,13,J,P
19934,W,42,22960.0,14,C,P
19957,M,58,21996.0,13,J,P
19961,M,55,24440.0,13,J,P
19969,M,66,21840.0,14,J,P
19983,M,62,16106.61,13,J,R
19998,M,38,14300.0,13,G,A
19999,M,39,19600.0,14,C,P
20111,W,48,27111.96,12,J,P
20112,M,49,31473.0,13,J,P
20135,M,56,16991.0,13,J,R
20140,W,62,20800.0,13,J,P
20141,W,60,19500.0,13,D,R
20149,W,40,15680.0,14,G,R
20160,W,47,1100.0,13,J,P
20168,M,57,26000.0,13,J,P
20173,W,40,15379.0,13,J,A
20176,W,40,15400.0,14,J,P
20180,W,36,19600.0,14,G,P
20200,M,57,37200.0,12,J,P
20203,W,49,19708.0,13,J,P
20227,M,47,30000.0,12,J,P
20246,W,58,9100.0,13,J,P
20256,M,50,25441.0,13,J,P
20260,M,36,19600.0,14,G,P
20265,W,49,25766.0,13,J,P
20275,W,61,19500.0,13,S,P
20286,W,69,11700.0,13,J,P
20294,M,59,19500.0,13,G,P
20298,W,46,20436.0,13,J,P
20302,M,65,26923.0,13,G,P
20323,M,56,19800.0,12,J,P
20324,W,57,15600.0,12,J,P
20338,M,71,14300.0,13,J,P
20358,W,51,14950.0,13,W,P
20366,M,55,21000.0,14,J,P
20369,M,38,16800.0,12,G,A
20371,W,54,21000.0,14,J,P
20393,M,65,20370.0,14,J,P
20406,M,56,17095.0,13,D,P
20421,W,53,25929.93,13,J,P
20443,W,53,11700.0,13,D,P
20453,M,55,26780.0,13,J,R
20462,M,43,25200.0,14,J,A
20464,W,42,16900.0,13,J,P
20473,M,54,25740.0,13,J,P
20509,M,47,35000.0,14,J,P
20512,M,57,15609.36,13,J,P
20515,W,47,20286.0,14,J,P
20520,M,73,19890.0,13,J,P
20528,M,42,18005.0,13,G,A
20556,M,64,18200.0,13,J,P
20588,W,52,10140.0,13,J,P
20615,M,63,25025.0,13,D,P
20621,M,37,26124.0,14,J,P
20637,M,65,22750.0,13,J,P
20641,M,54,19600.0,14,C,R
20650,M,64,17230.2,13,J,P
20658,M,53,26481.0,13,J,P
20683,M,49,21266.0,14,G,P
20712,M,43,19500.0,13,J,P
20718,M,69,14690.0,13,J,R
20730,M,71,26000.0,13,J,P
20747,W,59,5964.0,12,J,P
20754,M,67,29900.0,13,J,P
20756,M,34,13800.0,12,X,A
20759,M,47,29764.0,14,J,P
20771,M,54,20852.0,13,J,P
20805,M,63,20800.0,13,J,P
