CUSTOMER_ID,STATUS,SECTOR_TYPE,GOOD_VALUE,ADVANCE_VALUE,LOAN_VALUE,INSTALLMENT_VALUE,NUMBER_INSTALLMENT,GAPR,NIR,REFINANCED,FROM_REFINANCE
281560,CONCLUDED REGULARLY,FL,398.89,0.0,398.89,19.94,20,0.0,0.0,N,N
281605,CONCLUDED REGULARLY,CL,4389.88,1207.48,3234.05,216.91,18,0.0,0.0,N,N
281605,CONCLUDED REGULARLY,FL,310.49,0.62,309.87,51.65,6,0.0,0.034,N,N
281605,CONCLUDED REGULARLY,FL,634.21,0.0,634.21,105.72,6,0.056,0.059,N,N
281605,CONCLUDED REGULARLY,FL,241.7,0.0,241.7,40.28,6,0.0,0.0,N,N
281605,CONCLUDED REGULARLY,FL,327.8,2.43,325.37,65.07,5,0.0,0.0,N,N
281605,CONCLUDED REGULARLY,FL,444.98,0.0,444.98,84.96,6,21.21,19.396,N,N
281605,CONCLUDED REGULARLY,FL,335.18,25.31,309.87,51.65,6,0.0,0.034,N,N
281605,CONCLUDED REGULARLY,FL,345.51,0.0,345.51,35.0,11,24.582,22.182,N,N
281605,CONCLUDED REGULARLY,FL,345.51,0.0,345.51,35.0,11,24.583,22.182,N,N
281605,CONCLUDED REGULARLY,FL,248.56,0.0,256.06,42.68,6,6.729,0.018,N,N
281605,CONCLUDED REGULARLY,FL,476.76,0.0,476.76,89.8,6,21.696,19.797,N,N
281605,CONCLUDED REGULARLY,FL,432.9,0.0,445.9,37.16,12,4.283,0.006,N,N
281605,CONCLUDED REGULARLY,FL,229.6,0.0,239.1,39.85,6,14.992,0.0,N,N
281605,CONCLUDED REGULARLY,FL,345.4,0.0,355.9,59.32,6,10.875,0.019,N,N
281605,CONCLUDED REGULARLY,FL,887.9,0.0,907.9,90.79,10,2.581,0.0,N,N
281605,CONCLUDED REGULARLY,FL,738.6,0.0,782.91,43.5,18,5.79424,0.01104,N,N
281605,CONCLUDED REGULARLY,FL,258.23,0.0,258.23,43.38,6,2.78,0.0,N,N
281605,EARLY EXPIRED,PL,1549.37,0.0,1549.37,76.95,24,17.466,17.466,N,N
281605,CONCLUDED REGULARLY,FL,568.1,0.0,568.1,72.05,9,25.71,0.0,N,N
281605,EARLY EXPIRED,PL,1300.0,0.0,1350.0,84.5,18,15.441,15.441,N,N
281605,EARLY EXPIRED,FL,873.94,23.94,850.0,79.0,12,20.64,20.64,N,N
281605,EARLY EXPIRED,PL,3500.0,0.0,3631.0,125.0,36,14.51,14.51,N,N
281605,CONCLUDED REGULARLY,FL,450.0,50.0,400.0,37.0,12,14.953,14.953,N,N
281605,EARLY EXPIRED,FL,3000.0,0.0,3000.0,100.0,30,0.0,0.0,N,N
281605,EARLY EXPIRED,PL,3000.0,0.0,3123.0,187.0,18,9.611,9.611,N,N
281605,EARLY EXPIRED,PL,5000.0,0.0,5331.0,209.0,30,12.96,12.96,N,N
281605,EARLY EXPIRED,PL,3250.0,0.0,3468.0,308.5,12,12.229,12.229,N,N
281605,CONCLUDED REGULARLY,FL,1430.0,0.0,1430.0,41.7,48,18.24951,16.11,N,N
281605,CONCLUDED REGULARLY,FL,475.7,25.7,450.0,40.0,12,12.77815,12.08569,N,N
281605,CONCLUDED REGULARLY,FL,833.8,0.0,833.8,83.38,10,0.0,0.0,N,N
281605,CONCLUDED REGULARLY,FL,872.03,0.0,937.43,52.08,18,13.35533,0.00112,N,N
281605,CONCLUDED REGULARLY,FL,678.88,0.0,713.5,71.35,10,0.0,0.0,N,N
281622,CONCLUDED REGULARLY,FL,681.72,358.42,323.3,30.99,12,0.0,0.0,N,N
281622,CONCLUDED REGULARLY,FL,3097.0,0.0,3097.0,129.04,24,0.0,0.0,N,N
281622,CONCLUDED REGULARLY,FL,3229.2,0.0,3229.2,3229.2,1,13.52,12.748,N,N
281627,CONCLUDED REGULARLY,PL,1885.07,0.0,1910.89,180.76,12,0.0,0.0,N,N
281627,CONCLUDED REGULARLY,PL,2504.81,0.0,2582.28,175.08,18,0.0,0.0,N,N
281627,CONCLUDED REGULARLY,FL,206.06,20.14,185.92,20.66,10,26.273,0.0,N,N
281627,CONCLUDED REGULARLY,FL,1704.31,154.94,1549.37,71.74,24,10.84,10.342,N,N
281627,CONCLUDED REGULARLY,FL,864.55,0.0,864.55,48.03,18,0.0,0.0,N,N
281627,CONCLUDED REGULARLY,FL,641.44,0.0,641.44,64.14,10,0.0,0.0,N,N
281627,CONCLUDED REGULARLY,FL,1199.0,0.0,1199.0,99.92,12,0.006,0.006,N,N
281627,CONCLUDED REGULARLY,FL,774.69,0.0,774.69,64.56,12,0.0,0.0,N,N
281627,CONCLUDED REGULARLY,FL,877.0,0.0,938.39,78.19,12,18.11158,0.0,N,N
281627,CONCLUDED REGULARLY,FL,551.9,0.0,551.9,50.01,12,12.64618,11.96743,N,N
281684,CONCLUDED REGULARLY,FL,852.15,316.07,536.08,95.54,6,0.0,0.0,N,N
281684,CONCLUDED REGULARLY,FL,599.0,0.0,599.0,64.0,10,15.69404,14.6668,N,N
281684,CONCLUDED REGULARLY,FL,1600.0,0.0,1600.0,160.0,10,0.0,0.0,N,N
281684,CONCLUDED REGULARLY,FL,817.99,0.0,817.99,81.8,11,13.63863,12.85368,N,N
281684,CONCLUDED REGULARLY,FL,978.9,0.0,1026.87,51.34,20,0.0,0.0,N,N
281761,CONCLUDED REGULARLY,FL,991.08,3.1,987.98,67.14,18,0.0,0.0,N,N
281761,CONCLUDED REGULARLY,FL,2014.18,464.81,1549.37,154.94,10,0.0,0.004,N,N
281761,CONCLUDED REGULARLY,FL,722.52,0.0,722.52,72.25,10,0.0,0.0,N,N
281761,CONCLUDED REGULARLY,FL,257.71,0.0,257.71,42.97,6,0.074,0.079,N,N
281761,CONCLUDED REGULARLY,FL,1079.39,0.0,1079.39,44.98,24,0.014,0.009,N,N
281761,CONCLUDED REGULARLY,FL,389.0,0.0,400.67,40.07,10,2.888,0.007,N,N
281761,CONCLUDED REGULARLY,FL,399.0,0.0,428.92,35.74,12,7.85336,0.0,N,N
281761,CONCLUDED REGULARLY,FL,8000.0,3000.0,5000.0,155.5,36,8.17364,7.08807,N,N
281761,CONCLUDED REGULARLY,FL,873.89,0.0,873.89,87.39,10,0.0025,0.0025,N,N
281761,CONCLUDED REGULARLY,FL,378.89,0.0,378.89,37.89,11,17.94586,16.61959,N,N
281786,CONCLUDED REGULARLY,FL,912.06,0.0,912.06,61.97,18,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,937.89,163.2,774.69,76.44,12,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,PL,981.26,0.0,1032.91,70.24,18,39.54,0.0,N,N
281786,CONCLUDED REGULARLY,FL,202.39,16.47,185.92,30.99,6,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,790.18,0.0,790.18,54.59,18,23.777,21.523,N,N
281786,CONCLUDED REGULARLY,FL,395.9,39.59,356.31,39.6,10,21.778,19.866,N,N
281786,CONCLUDED REGULARLY,FL,509.15,0.0,529.26,26.46,20,4.5402,0.0,N,N
281786,CONCLUDED REGULARLY,FL,169.9,0.0,173.29,17.33,10,3.22577,0.00924,N,N
281786,CONCLUDED REGULARLY,FL,359.0,0.0,359.0,35.9,10,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,1677.8,0.0,1677.8,167.78,10,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,299.0,0.0,299.0,29.9,11,17.9404,16.6149,N,N
281786,CONCLUDED REGULARLY,FL,383.79,0.0,383.79,38.38,10,0.00569,0.00569,N,N
281786,CONCLUDED REGULARLY,FL,499.01,0.0,499.01,49.9,10,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,2154.0,0.0,2154.0,97.5,24,10.05496,7.46724,N,N
281786,CONCLUDED REGULARLY,FL,599.01,0.0,599.01,29.95,20,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,699.01,0.0,699.01,34.95,20,0.0,0.0,N,N
281786,CONCLUDED REGULARLY,FL,3030.22,0.0,3151.42,175.08,18,7.06779,0.0008,N,N
281789,CONCLUDED REGULARLY,FL,356.36,0.0,356.36,33.57,12,0.0,0.0,N,N
281789,EARLY EXPIRED,FL,1291.14,0.0,1291.14,53.2,30,18.511,0.0,N,N
281789,EARLY EXPIRED,PL,5164.57,0.0,5267.86,159.07,48,22.771,19.56,N,N
281789,CONCLUDED REGULARLY,FL,958.99,458.99,500.0,50.0,10,0.0,0.0,N,N
281890,CONCLUDED REGULARLY,FL,1032.91,170.43,862.48,82.63,12,0.0,0.0,N,N
281890,CONCLUDED REGULARLY,FL,7800.0,0.0,8081.98,167.72,54,5.001,4.89,N,N
281890,CONCLUDED REGULARLY,FL,389.0,0.0,389.0,38.9,10,0.0,0.0,N,N
281890,CONCLUDED REGULARLY,PL,5000.0,0.0,5000.0,99.12,60,7.47036,7.04831,N,N
281890,CONCLUDED REGULARLY,FL,249.99,0.0,249.99,25.0,10,0.00875,0.00875,N,N
282225,CONCLUDED REGULARLY,CL,2582.28,959.58,1674.35,108.46,18,0.0,0.0,N,N
282225,CONCLUDED REGULARLY,CL,10484.08,3770.14,6713.94,229.15,36,14.825,0.0,N,N
282225,CONCLUDED REGULARLY,FL,542.9,0.0,559.4,55.94,10,3.86,0.0,N,N
282225,CONCLUDED REGULARLY,FL,502.5,0.0,502.5,87.0,6,8.678,8.35084,N,N
282225,CONCLUDED REGULARLY,FL,670.0,0.0,670.0,115.0,6,15.46057,6.44396,N,N
282225,CONCLUDED REGULARLY,FL,962.05,0.0,962.05,84.0,12,13.92241,7.52588,N,N
282290,CONCLUDED REGULARLY,FL,249.0,0.0,256.47,42.75,6,4.867,0.019,N,N
282290,CONCLUDED REGULARLY,PL,4500.0,0.0,4626.9,275.55,18,9.27709,8.90453,N,N
282290,CONCLUDED REGULARLY,FL,469.0,0.0,469.0,39.08,12,3.46961,0.0,N,N
282290,CONCLUDED REGULARLY,FL,3615.2,0.0,3615.2,142.03,30,13.134,13.134,N,N
282290,EARLY EXPIRED,PL,1000.0,0.0,1057.0,64.0,18,11.065,11.065,N,N
282290,CONCLUDED REGULARLY,PL,1500.0,0.0,1587.0,96.0,18,10.941,10.941,N,N
282290,CONCLUDED REGULARLY,FL,553.49,0.0,580.61,29.03,20,0.0,0.0,N,N
282366,CONCLUDED REGULARLY,FL,383.7,0.0,400.2,33.35,12,8.133,0.0,N,N
282366,CONCLUDED REGULARLY,FL,897.89,0.0,933.8,46.69,20,3.85283,0.0,N,N
282366,CONCLUDED REGULARLY,FL,1239.5,0.0,1239.5,78.5,18,17.006,17.006,N,N
282366,EARLY EXPIRED,PL,6000.0,0.0,6672.32,97.15,84,8.12776,5.89894,Y,N
282366,EARLY EXPIRED,PL,15000.0,0.0,15300.0,241.0,108,14.63531,12.9966,Y,Y
282366,CONCLUDED REGULARLY,FL,344.97,0.0,344.97,31.26,12,12.65034,11.97117,N,N
282524,CONCLUDED REGULARLY,FL,951.83,45.45,906.38,49.06,24,0.0,0.0,N,N
282524,CONCLUDED REGULARLY,PL,5164.57,0.0,5242.04,214.33,36,0.0,0.0,N,N
282524,CONCLUDED REGULARLY,PL,2324.05,0.0,2401.52,121.88,24,25.763,19.704,N,N
282524,CONCLUDED REGULARLY,FL,899.0,0.0,899.0,74.92,12,0.006,0.006,N,N
282524,CONCLUDED REGULARLY,FL,269.99,0.0,275.38,27.54,10,27.87097,0.01342,N,N
282524,EARLY EXPIRED,PL,10000.0,0.0,11321.86,199.0,84,13.63484,11.8575,Y,N
282524,EARLY EXPIRED,FL,2592.71,0.0,2592.71,97.5,30,9.33073,8.95397,Y,N
282524,EARLY EXPIRED,PL,15000.0,0.0,16736.34,320.0,72,12.82754,11.16767,Y,Y
282589,CONCLUDED REGULARLY,FL,4131.65,1549.37,2582.28,177.14,18,0.0,0.0,N,N
282589,CONCLUDED REGULARLY,FL,505.09,49.58,455.51,50.61,10,26.273,0.0,N,N
282589,EARLY EXPIRED,CL,13269.0,3269.0,10253.0,204.25,60,7.5,7.253,N,N
282589,CONCLUDED REGULARLY,FL,500.0,0.0,500.0,42.0,12,1.484,1.474,N,N
282589,CONCLUDED REGULARLY,FL,450.0,0.0,466.0,46.6,10,5.765,0.0,N,N
282589,CONCLUDED REGULARLY,FL,900.0,0.0,920.0,51.11,18,1.836,0.001,N,N
282589,EARLY EXPIRED,PL,13000.0,0.0,13366.6,261.53,60,6.6967,6.49954,Y,N
282589,CONCLUDED REGULARLY,PL,24000.0,0.0,24676.8,410.72,72,6.48893,6.15039,N,Y
282589,CONCLUDED REGULARLY,FL,306.89,0.0,328.37,27.36,12,26.97227,0.0,N,N
282589,CONCLUDED REGULARLY,FL,1028.98,0.0,1028.98,48.88,24,16.53494,11.92001,N,N
282613,CONCLUDED REGULARLY,FL,464.82,51.65,413.17,40.28,12,0.0,0.0,N,N
282613,EARLY EXPIRED,PL,2582.28,0.0,2582.28,105.87,36,31.021,0.0,N,N
282613,CONCLUDED REGULARLY,PL,7746.86,0.0,7875.97,259.26,48,28.769,0.0,N,N
282613,CONCLUDED REGULARLY,PL,21000.0,0.0,21751.57,380.35,72,8.428,7.903,N,N
282613,CONCLUDED REGULARLY,FL,299.0,0.0,308.0,30.8,10,4.283,0.0,N,N
282613,CONCLUDED REGULARLY,FL,588.0,0.0,612.0,51.0,12,2.783,0.0,N,N
282613,EARLY EXPIRED,PL,30000.0,0.0,31768.75,400.75,120,9.38203,8.90199,Y,N
282630,CONCLUDED REGULARLY,FL,4425.01,516.46,3934.37,180.76,30,0.0,0.0,N,N
282630,CONCLUDED REGULARLY,FL,1027.75,0.0,1027.75,102.77,10,0.0,0.0,N,N
282630,CONCLUDED REGULARLY,FL,2590.0,50.0,2631.44,109.64,24,-0.002,-0.002,N,N
282630,CONCLUDED REGULARLY,FL,1320.0,20.0,1333.8,87.5,18,8.937,8.937,N,N
282630,CONCLUDED REGULARLY,FL,513.99,0.0,513.99,51.4,10,0.00423,0.00423,N,N
282630,CONCLUDED REGULARLY,FL,598.98,0.0,598.98,59.9,10,0.00729,0.00729,N,N
282630,CONCLUDED REGULARLY,FL,1022.79,0.0,1074.95,53.75,20,0.00531,0.00531,N,N
282638,EARLY EXPIRED,PL,10500.0,0.0,11006.32,220.4,72,14.105,12.907,N,N
282638,EARLY EXPIRED,PL,15000.0,0.0,16054.48,246.25,84,7.98,7.5,N,N
282638,CONCLUDED REGULARLY,FL,700.0,0.0,700.0,44.95,18,20.573,18.855,N,N
282671,CONCLUDED REGULARLY,FL,889.34,0.0,889.34,85.22,12,0.0,0.0,N,N
282671,CONCLUDED REGULARLY,PL,3305.32,0.0,3356.97,153.39,30,0.0,0.0,N,N
282671,CONCLUDED REGULARLY,FL,3661.68,562.94,3098.74,129.11,24,0.0,0.0,N,N
282671,CONCLUDED REGULARLY,FL,499.0,0.0,499.0,41.58,12,0.0,0.0,N,N
282671,CONCLUDED REGULARLY,CL,12730.0,0.0,12980.0,311.0,48,8.67314,7.02951,N,N
282671,CONCLUDED REGULARLY,FL,1344.0,0.0,1344.0,112.0,12,4.78616,0.0,N,N
282671,CONCLUDED REGULARLY,FL,10000.0,0.0,10000.0,304.0,36,6.48873,5.95157,N,N
282671,CONCLUDED REGULARLY,FL,669.89,20.0,649.89,64.99,10,0.00335,0.00335,N,N
282750,CONCLUDED REGULARLY,FL,404.39,0.0,404.39,38.73,12,0.0,0.0,N,N
282750,CONCLUDED REGULARLY,CL,11931.0,31.0,12221.3,275.14,30,5.306,5.181,N,N
282805,CONCLUDED REGULARLY,FL,774.69,0.0,774.69,77.47,12,29.873,0.0,N,N
282805,CONCLUDED REGULARLY,FL,950.0,0.0,950.0,950.0,1,14.655,13.754,N,N
282805,CONCLUDED REGULARLY,FL,315.99,0.0,315.99,28.63,12,12.6282,11.95132,N,N
282978,CONCLUDED REGULARLY,CL,11266.51,3003.2,8263.31,197.8,48,7.209,6.98,N,N
282978,CONCLUDED REGULARLY,FL,1567.0,0.0,1645.35,91.41,18,4.13523,0.00151,N,N
282978,CONCLUDED REGULARLY,PL,6000.0,0.0,6712.56,139.35,60,10.31334,9.00255,N,N
282978,CONCLUDED REGULARLY,FL,399.0,0.0,422.94,35.25,12,21.9598,0.02004,N,N
282978,CONCLUDED REGULARLY,FL,798.99,0.0,798.99,79.9,10,0.00272,0.00272,N,N
283041,CONCLUDED REGULARLY,FL,538.0,0.0,560.0,46.67,12,7.73959,0.01318,N,N
283041,CONCLUDED REGULARLY,PL,9000.0,0.0,9832.31,203.0,60,10.39079,8.76857,N,N
283104,CONCLUDED REGULARLY,FL,2375.7,295.41,2106.11,77.47,42,0.0,0.0,N,N
283104,CONCLUDED REGULARLY,PL,2840.51,0.0,2943.8,102.77,48,34.886,0.0,N,N
283104,CONCLUDED REGULARLY,FL,1027.75,20.66,1007.09,95.54,12,27.628,0.0,N,N
283104,CONCLUDED REGULARLY,FL,1090.0,190.0,900.0,90.0,10,0.0,0.0,N,N
283104,EARLY EXPIRED,PL,20000.0,0.0,21749.64,369.8,72,7.126,6.903,N,N
283104,EARLY EXPIRED,FL,2850.0,0.0,2850.0,68.0,60,16.228,15.133,N,N
283104,EARLY EXPIRED,PL,10000.0,0.0,10000.0,146.09,84,6.169,6.001,N,N
283104,EARLY EXPIRED,PL,2582.28,0.0,2582.28,102.67,36,28.08,0.0,N,N
283104,EARLY EXPIRED,PL,2582.28,0.0,2582.28,97.61,36,23.44,0.0,N,N
283104,CONCLUDED REGULARLY,PL,5164.57,0.0,5216.21,123.85,60,14.91,14.91,N,N
283104,EARLY EXPIRED,PL,9000.0,0.0,9231.0,199.5,54,6.937,6.937,N,N
283104,EARLY EXPIRED,PL,10000.0,0.0,10410.0,213.5,60,8.485,8.485,N,N
283104,EARLY EXPIRED,FL,1099.0,0.0,1099.0,26.62,48,10.56786,7.59235,Y,N
283104,EARLY EXPIRED,PL,12000.0,0.0,13556.15,171.5,120,9.81682,8.96951,Y,Y
283104,EARLY EXPIRED,PL,40000.0,0.0,44282.65,460.24,177,10.97728,10.22939,Y,Y
283169,CONCLUDED REGULARLY,FL,466.88,0.0,466.88,30.99,18,0.0,0.0,N,N
283169,CONCLUDED REGULARLY,FL,697.22,0.0,697.22,39.25,24,0.0,0.0,N,N
283169,CONCLUDED REGULARLY,FL,399.0,0.0,411.0,41.1,10,3.819,0.0,N,N
283169,CONCLUDED REGULARLY,FL,699.0,0.0,712.98,71.3,10,12.07689,0.00518,N,N
283169,CONCLUDED REGULARLY,FL,1389.46,0.0,1389.46,82.94,18,14.04567,9.20626,N,N
283169,CONCLUDED REGULARLY,FL,1259.1,0.0,1259.1,62.96,20,0.00908,0.00908,N,N
283249,CONCLUDED REGULARLY,FL,836.66,297.48,539.18,51.65,12,0.0,0.0,N,N
283249,CONCLUDED REGULARLY,FL,1032.91,0.0,1032.91,86.09,12,0.037,0.03,N,N
283249,CONCLUDED REGULARLY,FL,699.0,0.0,737.44,61.45,12,7.01443,0.0,N,N
283249,EARLY EXPIRED,PL,25000.0,0.0,26125.0,378.53,84,5.93583,5.75039,N,N
283249,CONCLUDED REGULARLY,FL,909.0,0.0,909.0,79.58,12,17.33149,9.2054,N,N
283281,CONCLUDED REGULARLY,CL,7282.05,4127.01,3258.33,299.55,12,0.0,0.0,N,N
283281,EARLY EXPIRED,PL,30000.0,0.0,32873.79,407.9,120,8.701,8.203,N,N
283281,CONCLUDED REGULARLY,FL,419.98,0.0,447.27,37.27,12,11.81168,0.0,N,N
283281,EARLY EXPIRED,PL,10000.0,0.0,10766.59,156.8,84,7.25632,5.90608,N,N
283281,EARLY EXPIRED,PL,15000.0,0.0,16820.13,218.0,120,10.5092,9.53817,Y,N
283305,CONCLUDED REGULARLY,FL,480.3,15.49,464.81,45.96,12,0.0,0.0,N,N
283305,CONCLUDED REGULARLY,FL,1755.95,464.81,1291.14,122.4,12,27.443,0.0,N,N
283305,CONCLUDED REGULARLY,FL,780.8,0.0,804.3,80.43,10,4.87,0.0,N,N
283305,CONCLUDED REGULARLY,FL,1280.7,0.0,1332.2,111.02,12,5.124,0.004,N,N
283305,CONCLUDED REGULARLY,FL,399.0,0.0,410.97,41.1,10,11.94847,0.01347,N,N
283305,CONCLUDED REGULARLY,FL,981.27,0.0,981.27,95.29,12,33.48,0.0,N,N
283305,CONCLUDED REGULARLY,CL,1962.54,413.17,1549.37,74.89,24,15.71,0.0,N,N
283305,CONCLUDED REGULARLY,FL,516.46,0.0,516.46,50.35,12,34.53,0.0,N,N
283305,CONCLUDED REGULARLY,FL,222.08,0.0,222.08,40.03,6,31.11,0.0,N,N
283305,CONCLUDED REGULARLY,FL,1187.85,0.0,1187.85,78.5,18,18.587,18.587,N,N
283305,CONCLUDED REGULARLY,FL,1446.08,516.46,929.62,88.31,12,18.848,18.848,N,N
283305,CONCLUDED REGULARLY,FL,1549.37,0.0,1549.37,75.4,24,15.378,15.378,N,N
283305,CONCLUDED REGULARLY,FL,1000.0,0.0,1000.0,89.0,12,13.05,12.323,N,N
283305,CONCLUDED REGULARLY,FL,1955.7,0.0,1955.7,172.3,12,9.3688,8.98905,N,N
283318,CONCLUDED REGULARLY,FL,1132.07,0.0,1132.07,108.46,12,0.0,0.0,N,N
283318,CONCLUDED REGULARLY,PL,5112.92,0.0,5164.57,208.13,36,0.0,0.0,N,N
283318,CONCLUDED REGULARLY,PL,5164.57,0.0,5267.86,215.36,36,0.0,0.0,N,N
283318,CONCLUDED REGULARLY,FL,551.58,35.12,516.46,51.65,12,29.873,26.437,N,N
283318,CONCLUDED REGULARLY,FL,508.9,0.0,519.07,51.91,10,3.23093,0.00924,N,N
283397,CONCLUDED REGULARLY,CL,5577.73,4023.2,1606.18,149.77,12,0.0,0.0,N,N
283397,CONCLUDED REGULARLY,FL,899.0,0.0,929.0,38.71,24,2.978,0.004,N,N
283397,EARLY EXPIRED,PL,10000.0,0.0,11015.52,196.0,72,9.21384,8.52984,N,N
283397,EARLY EXPIRED,PL,15000.0,0.0,16243.51,325.1,60,8.04954,7.4499,N,N
283553,EARLY EXPIRED,FL,3047.1,516.46,2530.64,173.53,18,0.0,0.0,N,N
283553,CONCLUDED REGULARLY,PL,2582.28,0.0,2633.93,104.32,36,29.593,0.0,N,N
283553,CONCLUDED REGULARLY,FL,1165.65,29.44,1136.21,128.13,10,14.798,0.0,N,N
283553,EARLY EXPIRED,PL,13427.88,0.0,13556.99,280.95,60,9.749,8.928,N,N
283609,CONCLUDED REGULARLY,CL,6197.48,1115.55,5133.58,222.08,30,0.0,0.0,N,N
283609,CONCLUDED REGULARLY,PL,1032.91,0.0,1084.56,61.46,24,0.0,0.0,N,N
283609,CONCLUDED REGULARLY,FL,359.0,0.0,370.0,61.67,6,4.96,0.009,N,N
283609,CONCLUDED REGULARLY,FL,1126.0,0.0,1126.0,56.3,20,0.0,0.0,N,N
283662,CONCLUDED REGULARLY,FL,484.44,0.0,484.44,80.77,6,0.146,0.127,N,N
283662,CONCLUDED REGULARLY,FL,1175.9,0.0,1223.4,122.34,10,5.139,0.0,N,N
283662,CONCLUDED REGULARLY,FL,669.91,20.0,649.91,64.99,10,0.0,0.0,N,N
283681,CONCLUDED REGULARLY,FL,1488.0,300.0,1224.0,122.4,10,4.312,0.0,N,N
283681,CONCLUDED REGULARLY,FL,2990.0,990.0,2000.0,111.11,18,0.0,0.001,N,N
283681,CONCLUDED REGULARLY,FL,588.9,0.0,624.23,52.02,12,12.59442,0.00168,N,N
283681,CONCLUDED REGULARLY,FL,598.99,0.0,598.99,59.9,10,0.00365,0.00365,N,N
283681,CONCLUDED REGULARLY,FL,503.89,0.0,503.89,50.39,10,0.00433,0.00433,N,N
283681,CONCLUDED REGULARLY,FL,499.0,0.0,499.0,49.9,10,0.0,0.0,N,N
283692,CONCLUDED REGULARLY,FL,1497.73,774.69,723.04,130.66,6,0.0,0.0,N,N
283692,CONCLUDED REGULARLY,FL,1250.0,0.0,1250.0,109.5,12,12.18525,9.32013,N,N
283692,CONCLUDED REGULARLY,FL,519.89,0.0,519.89,51.99,10,0.00418,0.00418,N,N
283692,CONCLUDED REGULARLY,FL,1013.66,0.0,1033.93,86.16,12,10.32586,0.0,N,N
283897,CONCLUDED REGULARLY,FL,3847.61,1523.55,2324.06,108.46,30,0.0,0.0,N,N
283897,CONCLUDED REGULARLY,FL,231.89,25.31,206.58,71.79,3,28.48,0.0,N,N
283897,CONCLUDED REGULARLY,FL,927.0,0.0,955.0,39.79,24,2.19,0.0,N,N
283934,CONCLUDED REGULARLY,FL,852.16,258.23,593.93,57.33,12,0.0,0.0,N,N
283934,CONCLUDED REGULARLY,FL,3250.0,0.0,3250.0,141.57,24,4.389,4.303,N,N
283934,EARLY EXPIRED,PL,10000.0,0.0,10759.0,118.95,120,7.05573,5.90791,Y,N
283934,EARLY EXPIRED,PL,15000.0,0.0,15225.0,239.0,96,12.2625,10.98042,N,Y
283946,CONCLUDED REGULARLY,CL,1859.24,331.05,1579.84,103.29,18,0.0,0.0,N,N
283946,CONCLUDED REGULARLY,CL,3873.43,1549.37,2427.35,128.6,24,0.0,0.0,N,N
283946,CONCLUDED REGULARLY,FL,348.09,0.0,348.09,34.81,10,0.0,0.007,N,N
283946,CONCLUDED REGULARLY,FL,1400.0,0.0,1400.0,116.67,12,0.005,0.005,N,N
283946,CONCLUDED REGULARLY,FL,549.0,0.0,581.94,58.2,10,8.13,0.01376,N,N
284002,CONCLUDED REGULARLY,FL,4441.53,1807.6,2633.93,143.06,24,0.0,0.0,N,N
284002,EARLY EXPIRED,PL,1678.48,0.0,1678.48,77.98,30,31.248,0.0,N,N
284002,CONCLUDED REGULARLY,FL,349.0,0.0,363.0,36.3,10,5.723,0.0,N,N
284002,CONCLUDED REGULARLY,FL,518.99,0.0,557.91,46.49,12,7.85829,0.0,N,N
284002,CONCLUDED REGULARLY,FL,328.9,0.0,328.9,32.89,10,0.0,0.0,N,N
284109,CONCLUDED REGULARLY,FL,877.98,361.52,516.46,50.61,12,0.0,0.0,N,N
284167,CONCLUDED REGULARLY,FL,1291.14,0.0,1291.14,53.2,36,0.0,0.0,N,N
284167,CONCLUDED REGULARLY,FL,516.46,0.0,516.46,49.32,12,29.255,0.0,N,N
284167,EARLY EXPIRED,PL,10000.0,0.0,10918.0,159.0,84,7.31667,5.90511,Y,N
284224,CONCLUDED REGULARLY,CL,6100.39,245.32,5958.36,216.91,36,0.0,0.0,N,N
284224,CONCLUDED REGULARLY,FL,1399.0,0.0,1399.0,58.29,24,0.0,0.0,N,N
284224,CONCLUDED REGULARLY,FL,535.55,0.0,570.36,47.53,12,6.81187,0.0,N,N
284224,EARLY EXPIRED,FL,474.7,0.0,474.7,26.37,18,4.06839,0.0,Y,N
284224,CONCLUDED REGULARLY,PL,5000.0,0.0,5352.75,117.0,60,13.24682,11.23124,N,Y
284224,CONCLUDED REGULARLY,FL,2108.89,0.0,2108.89,105.44,20,0.0,0.0,N,N
284224,CONCLUDED REGULARLY,FL,623.0,0.0,623.0,31.15,20,0.0,0.0,N,N
284224,CONCLUDED REGULARLY,FL,533.78,0.0,533.78,53.38,10,0.00817,0.00817,N,N
284242,CONCLUDED REGULARLY,CL,5448.61,1257.57,4242.69,129.11,48,0.0,0.0,N,N
284242,CONCLUDED REGULARLY,FL,722.52,0.0,722.52,72.3,12,0.0,0.0,N,N
284242,CONCLUDED REGULARLY,FL,896.05,0.0,896.05,149.36,6,0.04,0.042,N,N
284242,EARLY EXPIRED,PL,20000.0,0.0,20743.5,339.0,84,10.60785,9.49705,N,Y
284264,EARLY EXPIRED,PL,15000.0,0.0,15300.0,215.0,108,11.30293,9.95122,Y,N
284268,CONCLUDED REGULARLY,FL,1530.0,330.0,1241.4,51.88,24,-0.003,-0.003,N,N
